Time,Load,Temperature,Day,Month,Hour,Day_of_week,Is_holiday
2021-09-26 15:00:00,49405.3,21.9,26,9,15,6,0
2021-05-26 05:00:00,50466.3,7.6,26,5,5,2,0
2021-08-17 04:00:00,46084.1,11.3,17,8,4,1,0
2021-03-08 08:00:00,67549.5,-1.6,8,3,8,0,0
2021-08-07 09:00:00,49432.9,16.7,7,8,9,5,0
2021-10-08 21:00:00,57946.9,9.8,8,10,21,4,0
2021-06-27 22:00:00,48889.4,19.5,27,6,22,6,0
2021-06-05 09:00:00,51368.9,18.2,5,6,9,5,0
2021-06-11 01:00:00,46114.4,14.8,11,6,1,4,0
2021-03-20 05:00:00,49047.8,-3.3,20,3,5,5,0
2021-04-21 16:00:00,64104.1,14.1,21,4,16,2,0
2021-11-05 01:00:00,52555.9,5.5,5,11,1,4,0
2021-02-03 23:00:00,60456.9,6.2,3,2,23,2,0
2021-04-05 02:00:00,41977.8,2.6,5,4,2,0,1
2021-06-19 18:00:00,54532.0,29.1,19,6,18,5,0
2021-09-23 04:00:00,47160.8,8.6,23,9,4,3,0
2021-07-30 06:00:00,50862.4,12.1,30,7,6,4,0
2021-06-21 10:00:00,68732.9,19.7,21,6,10,0,0
2021-09-13 04:00:00,41527.4,12.2,13,9,4,0,0
2021-03-26 05:00:00,53058.1,4.1,26,3,5,4,0
2021-06-25 14:00:00,62805.4,19.0,25,6,14,4,0
2021-01-16 08:00:00,55695.5,-3.4,16,1,8,5,0
2021-08-18 08:00:00,62716.8,13.4,18,8,8,2,0
2021-10-31 02:00:00,42184.7,10.0,31,10,2,6,0
2021-10-20 22:00:00,60912.8,15.0,20,10,22,2,0
2021-11-08 00:00:00,48721.4,6.2,8,11,0,0,0
2021-05-24 06:00:00,38306.6,6.7,24,5,6,0,1
2021-06-27 10:00:00,48039.1,20.8,27,6,10,6,0
2021-01-02 01:00:00,41775.7,0.5,2,1,1,5,0
2021-11-13 21:00:00,53134.6,6.0,13,11,21,5,0
2021-12-11 20:00:00,60930.4,0.7,11,12,20,5,0
2021-09-12 23:00:00,45493.6,14.1,12,9,23,6,0
2021-09-05 18:00:00,48384.8,21.5,5,9,18,6,0
2021-09-13 01:00:00,42143.7,13.2,13,9,1,0,0
2021-05-01 15:00:00,47775.4,11.1,1,5,15,5,1
2021-11-14 03:00:00,40378.1,5.9,14,11,3,6,0
2021-12-08 08:00:00,76033.8,0.8,8,12,8,2,0
2021-09-09 09:00:00,63626.1,16.2,9,9,9,3,0
2021-01-11 00:00:00,53936.6,-3.3,11,1,0,0,0
2021-08-27 10:00:00,64916.3,13.1,27,8,10,4,0
2021-10-25 02:00:00,46188.3,3.2,25,10,2,0,0
2021-12-11 06:00:00,49846.4,-0.5,11,12,6,5,0
2021-01-23 15:00:00,58377.9,2.9,23,1,15,5,0
2021-10-17 13:00:00,53364.5,10.3,17,10,13,6,0
2021-04-24 15:00:00,51230.5,12.9,24,4,15,5,0
2021-04-13 08:00:00,69629.4,0.0,13,4,8,1,0
2021-03-02 20:00:00,66382.2,5.0,2,3,20,1,0
2021-08-29 06:00:00,39022.7,12.5,29,8,6,6,0
2021-06-11 05:00:00,47092.8,12.9,11,6,5,4,0
2021-03-21 08:00:00,50375.2,2.2,21,3,8,6,0
2021-07-13 18:00:00,63719.6,20.8,13,7,18,1,0
2021-01-16 03:00:00,50817.2,-3.0,16,1,3,5,0
2021-07-13 15:00:00,66529.9,21.7,13,7,15,1,0
2021-10-24 12:00:00,54486.2,8.5,24,10,12,6,0
2021-10-28 12:00:00,69737.1,10.4,28,10,12,3,0
2021-03-29 00:00:00,49007.4,7.9,29,3,0,0,0
2021-05-05 14:00:00,69605.4,7.9,5,5,14,2,0
2021-06-24 03:00:00,44347.3,14.8,24,6,3,3,0
2021-11-13 15:00:00,57387.3,6.8,13,11,15,5,0
2021-10-16 22:00:00,51975.0,6.4,16,10,22,5,0
2021-03-14 03:00:00,47448.5,3.2,14,3,3,6,0
2021-08-31 10:00:00,67075.2,14.6,31,8,10,1,0
2021-12-04 19:00:00,64212.4,3.3,4,12,19,5,0
2021-07-05 13:00:00,67354.5,18.9,5,7,13,0,0
2021-05-31 09:00:00,62272.2,13.2,31,5,9,0,0
2021-06-16 02:00:00,45560.1,14.4,16,6,2,2,0
2021-05-20 13:00:00,66289.7,12.7,20,5,13,3,0
2021-10-21 02:00:00,49900.3,14.1,21,10,2,3,0
2021-03-28 21:00:00,54538.4,9.1,28,3,21,6,0
2021-09-30 19:00:00,65391.9,11.3,30,9,19,3,0
2021-04-29 15:00:00,66004.3,12.3,29,4,15,3,0
2021-10-10 20:00:00,55028.5,6.9,10,10,20,6,0
2021-11-15 02:00:00,44360.0,5.9,15,11,2,0,0
2021-07-13 20:00:00,60974.8,19.6,13,7,20,1,0
2021-05-06 06:00:00,58882.9,3.5,6,5,6,3,0
2021-07-19 15:00:00,63646.6,21.3,19,7,15,0,0
2021-02-19 06:00:00,61735.5,4.1,19,2,6,4,0
2021-12-20 23:00:00,56121.4,-2.3,20,12,23,0,0
2021-05-31 01:00:00,41235.5,8.7,31,5,1,0,0
2021-07-17 19:00:00,52659.7,22.7,17,7,19,5,0
2021-12-12 20:00:00,59032.5,3.9,12,12,20,6,0
2021-02-25 14:00:00,65899.8,16.9,25,2,14,3,0
2021-11-04 00:00:00,50205.9,6.0,4,11,0,3,0
2021-07-08 06:00:00,53206.7,14.8,8,7,6,3,0
2021-10-08 19:00:00,63790.5,11.8,8,10,19,4,0
2021-10-07 09:00:00,66110.3,8.2,7,10,9,3,0
2021-09-28 05:00:00,48116.6,12.2,28,9,5,1,0
2021-02-21 06:00:00,44585.3,3.8,21,2,6,6,0
2021-08-05 03:00:00,42162.1,13.7,5,8,3,3,0
2021-04-26 22:00:00,58429.5,5.9,26,4,22,0,0
2021-10-13 12:00:00,69699.6,8.6,13,10,12,2,0
2021-04-25 12:00:00,52482.6,9.0,25,4,12,6,0
2021-12-17 14:00:00,68366.5,5.6,17,12,14,4,0
2021-03-05 23:00:00,55668.1,-1.8,5,3,23,4,0
2021-12-08 10:00:00,77373.4,1.2,8,12,10,2,0
2021-06-14 12:00:00,65851.6,21.2,14,6,12,0,0
2021-05-26 14:00:00,68160.7,11.7,26,5,14,2,0
2021-04-07 03:00:00,51607.6,-0.7,7,4,3,2,0
2021-02-10 01:00:00,58879.3,-9.0,10,2,1,2,0
2021-05-19 03:00:00,45689.0,6.8,19,5,3,2,0
2021-02-18 13:00:00,71581.4,8.5,18,2,13,3,0
2021-07-06 05:00:00,48683.9,15.0,6,7,5,1,0
2021-02-24 11:00:00,69666.7,12.9,24,2,11,2,0
2021-05-05 19:00:00,67072.7,7.3,5,5,19,2,0
2021-08-26 23:00:00,49773.0,12.4,26,8,23,3,0
2021-03-07 16:00:00,51816.8,5.7,7,3,16,6,0
2021-06-06 00:00:00,40978.7,15.7,6,6,0,6,0
2021-08-21 14:00:00,50205.2,23.0,21,8,14,5,0
2021-06-09 20:00:00,60071.0,20.8,9,6,20,2,0
2021-04-17 06:00:00,48204.2,1.6,17,4,6,5,0
2021-12-22 10:00:00,69061.8,-4.1,22,12,10,2,0
2021-03-19 11:00:00,72240.0,2.1,19,3,11,4,0
2021-07-01 12:00:00,71084.6,15.0,1,7,12,3,0
2021-06-09 21:00:00,57348.1,19.3,9,6,21,2,0
2021-02-02 02:00:00,51976.1,1.8,2,2,2,1,0
2021-03-27 22:00:00,53450.6,3.7,27,3,22,5,0
2021-10-10 13:00:00,51152.6,11.4,10,10,13,6,0
2021-09-12 20:00:00,51807.5,17.0,12,9,20,6,0
2021-06-14 06:00:00,50103.2,9.6,14,6,6,0,0
2021-10-02 18:00:00,53762.9,17.4,2,10,18,5,0
2021-05-20 10:00:00,65928.3,10.4,20,5,10,3,0
2021-06-25 12:00:00,66075.1,17.8,25,6,12,4,0
2021-09-04 10:00:00,53600.6,15.6,4,9,10,5,0
2021-03-08 11:00:00,70175.5,2.4,8,3,11,0,0
2021-02-09 22:00:00,66418.1,-8.4,9,2,22,1,0
2021-05-04 23:00:00,57021.5,8.2,4,5,23,1,0
2021-04-06 11:00:00,73205.7,1.1,6,4,11,1,0
2021-12-02 20:00:00,72491.4,0.2,2,12,20,3,0
2021-11-09 11:00:00,72129.1,7.5,9,11,11,1,0
2021-06-09 04:00:00,45308.7,13.5,9,6,4,2,0
2021-07-19 01:00:00,42847.7,16.4,19,7,1,0,0
2021-09-25 15:00:00,51514.3,21.0,25,9,15,5,0
2021-01-03 09:00:00,48816.3,0.2,3,1,9,6,0
2021-05-18 14:00:00,65729.4,12.2,18,5,14,1,0
2021-03-01 20:00:00,67644.7,4.0,1,3,20,0,0
2021-06-15 00:00:00,48488.7,15.8,15,6,0,1,0
2021-07-08 21:00:00,57051.0,17.3,8,7,21,3,0
2021-02-14 02:00:00,53049.2,-10.6,14,2,2,6,0
2021-11-01 04:00:00,43593.9,9.1,1,11,4,0,0
2021-06-27 05:00:00,37280.9,13.2,27,6,5,6,0
2021-12-31 20:00:00,53266.4,10.2,31,12,20,4,0
2021-10-18 21:00:00,62462.7,8.5,18,10,21,0,0
2021-11-09 18:00:00,74068.3,5.8,9,11,18,1,0
2021-08-02 02:00:00,39978.2,13.3,2,8,2,0,0
2021-01-03 13:00:00,56228.2,0.8,3,1,13,6,0
2021-09-15 07:00:00,61495.5,15.8,15,9,7,2,0
2021-07-23 08:00:00,61344.4,15.6,23,7,8,4,0
2021-01-02 12:00:00,54590.4,1.3,2,1,12,5,0
2021-12-16 05:00:00,53813.4,5.3,16,12,5,3,0
2021-05-26 16:00:00,64885.1,12.0,26,5,16,2,0
2021-11-01 20:00:00,59416.0,7.9,1,11,20,0,0
2021-08-28 12:00:00,54911.7,14.6,28,8,12,5,0
2021-11-07 15:00:00,55455.6,8.0,7,11,15,6,0
2021-08-03 22:00:00,52209.9,14.7,3,8,22,1,0
2021-07-05 16:00:00,63695.3,19.8,5,7,16,0,0
2021-08-06 13:00:00,63255.3,19.8,6,8,13,4,0
2021-09-10 06:00:00,54728.0,15.6,10,9,6,4,0
2021-12-16 12:00:00,73358.7,6.4,16,12,12,3,0
2021-06-07 16:00:00,61872.0,20.0,7,6,16,0,0
2021-07-12 14:00:00,66786.5,23.4,12,7,14,0,0
2021-02-20 01:00:00,49277.4,3.6,20,2,1,5,0
2021-04-27 03:00:00,47524.8,1.8,27,4,3,1,0
2021-09-16 04:00:00,46002.5,15.9,16,9,4,3,0
2021-07-01 19:00:00,63601.0,15.7,1,7,19,3,0
2021-05-16 19:00:00,50045.6,12.9,16,5,19,6,0
2021-08-25 19:00:00,62042.8,18.3,25,8,19,2,0
2021-08-29 02:00:00,37702.8,12.5,29,8,2,6,0
2021-09-10 18:00:00,60322.2,22.1,10,9,18,4,0
2021-11-07 20:00:00,58100.7,6.7,7,11,20,6,0
2021-03-05 07:00:00,65089.7,0.4,5,3,7,4,0
2021-11-19 19:00:00,68018.1,8.1,19,11,19,4,0
2021-01-31 15:00:00,54834.6,0.3,31,1,15,6,0
2021-11-25 22:00:00,62672.2,1.8,25,11,22,3,0
2021-04-15 20:00:00,66383.5,4.6,15,4,20,3,0
2021-07-04 18:00:00,50083.9,20.4,4,7,18,6,0
2021-04-19 06:00:00,55636.0,4.6,19,4,6,0,0
2021-12-22 22:00:00,60252.1,-4.1,22,12,22,2,0
2021-08-07 22:00:00,46365.5,16.0,7,8,22,5,0
2021-06-20 02:00:00,41533.9,20.5,20,6,2,6,0
2021-06-19 15:00:00,54609.7,29.3,19,6,15,5,0
2021-02-07 00:00:00,52605.0,0.0,7,2,0,6,0
2021-10-24 14:00:00,50539.2,11.3,24,10,14,6,0
2021-01-21 15:00:00,72066.5,7.6,21,1,15,3,0
2021-01-25 05:00:00,52368.8,-2.1,25,1,5,0,0
2021-12-24 22:00:00,49062.2,2.3,24,12,22,4,0
2021-06-25 01:00:00,46077.5,14.7,25,6,1,4,0
2021-12-07 00:00:00,57316.1,0.0,7,12,0,1,0
2021-10-02 01:00:00,45716.6,10.7,2,10,1,5,0
2021-08-09 07:00:00,53712.6,12.0,9,8,7,0,0
2021-12-15 16:00:00,72716.5,6.6,15,12,16,2,0
2021-10-09 06:00:00,45260.7,5.1,9,10,6,5,0
2021-02-17 06:00:00,62683.9,4.5,17,2,6,2,0
2021-01-09 21:00:00,55601.3,-1.4,9,1,21,5,0
2021-08-02 10:00:00,63056.2,15.6,2,8,10,0,0
2021-02-14 09:00:00,57189.0,-10.4,14,2,9,6,0
2021-05-18 07:00:00,60555.8,8.7,18,5,7,1,0
2021-06-23 21:00:00,56095.9,17.8,23,6,21,2,0
2021-07-21 21:00:00,56331.9,19.0,21,7,21,2,0
2021-06-08 06:00:00,52614.9,13.9,8,6,6,1,0
2021-08-14 10:00:00,53579.3,20.9,14,8,10,5,0
2021-12-18 01:00:00,49493.3,3.4,18,12,1,5,0
2021-08-02 17:00:00,59789.8,18.6,2,8,17,0,0
2021-02-11 21:00:00,68826.9,-8.2,11,2,21,3,0
2021-07-01 01:00:00,48101.7,13.9,1,7,1,3,0
2021-08-26 05:00:00,46858.9,12.7,26,8,5,3,0
2021-06-18 10:00:00,69181.1,25.6,18,6,10,4,0
2021-04-01 01:00:00,45655.3,9.5,1,4,1,3,0
2021-08-22 06:00:00,38027.7,15.4,22,8,6,6,0
2021-06-18 19:00:00,63285.8,29.4,18,6,19,4,0
2021-06-15 08:00:00,63759.5,16.6,15,6,8,1,0
2021-09-08 17:00:00,61260.6,24.4,8,9,17,2,0
2021-01-08 19:00:00,68675.4,-0.3,8,1,19,4,0
2021-11-24 00:00:00,54164.7,2.8,24,11,0,2,0
2021-03-26 00:00:00,51305.1,6.0,26,3,0,4,0
2021-10-11 22:00:00,59006.8,8.2,11,10,22,0,0
2021-10-17 07:00:00,45012.4,5.0,17,10,7,6,0
2021-05-22 02:00:00,44676.9,8.9,22,5,2,5,0
2021-03-27 17:00:00,57024.9,6.5,27,3,17,5,0
2021-03-10 00:00:00,53536.9,1.2,10,3,0,2,0
2021-08-27 08:00:00,61655.2,11.8,27,8,8,4,0
2021-08-27 00:00:00,46988.5,12.2,27,8,0,4,0
2021-08-04 13:00:00,62677.3,18.4,4,8,13,2,0
2021-02-24 12:00:00,69951.3,14.9,24,2,12,2,0
2021-10-10 09:00:00,48696.8,3.1,10,10,9,6,0
2021-12-11 04:00:00,49135.7,-0.4,11,12,4,5,0
2021-03-16 06:00:00,61572.2,2.2,16,3,6,1,0
2021-04-12 00:00:00,48081.9,4.6,12,4,0,0,0
2021-03-11 00:00:00,56859.8,4.0,11,3,0,3,0
2021-05-12 11:00:00,67093.9,11.8,12,5,11,2,0
2021-06-22 02:00:00,47248.0,15.3,22,6,2,1,0
2021-09-19 16:00:00,46721.5,14.6,19,9,16,6,0
2021-02-16 21:00:00,66511.8,3.4,16,2,21,1,0
2021-09-07 04:00:00,43885.2,12.4,7,9,4,1,0
2021-01-19 14:00:00,75272.0,2.2,19,1,14,1,0
2021-06-04 22:00:00,50990.0,18.1,4,6,22,4,0
2021-04-05 20:00:00,55958.8,1.1,5,4,20,0,1
2021-07-10 02:00:00,42916.5,13.6,10,7,2,5,0
2021-04-15 09:00:00,68402.6,1.7,15,4,9,3,0
2021-11-03 20:00:00,65303.1,6.4,3,11,20,2,0
2021-12-30 20:00:00,58642.3,11.6,30,12,20,3,0
2021-05-08 01:00:00,47508.2,2.9,8,5,1,5,0
2021-09-19 13:00:00,50340.1,14.6,19,9,13,6,0
2021-03-12 02:00:00,52882.7,5.1,12,3,2,4,0
2021-09-25 04:00:00,44245.1,12.4,25,9,4,5,0
2021-09-04 03:00:00,40789.9,11.6,4,9,3,5,0
2021-04-27 18:00:00,60720.4,13.5,27,4,18,1,0
2021-05-15 01:00:00,42343.9,8.1,15,5,1,5,0
2021-09-09 20:00:00,61921.6,20.4,9,9,20,3,0
2021-11-19 02:00:00,50079.8,6.5,19,11,2,4,0
2021-04-18 15:00:00,49867.3,9.5,18,4,15,6,0
2021-01-11 04:00:00,52162.0,-3.6,11,1,4,0,0
2021-08-30 18:00:00,63302.7,16.7,30,8,18,0,0
2021-07-07 11:00:00,68099.9,18.1,7,7,11,2,0
2021-09-13 10:00:00,64251.6,15.7,13,9,10,0,0
2021-09-11 10:00:00,52959.4,17.8,11,9,10,5,0
2021-05-28 17:00:00,59245.8,15.0,28,5,17,4,0
2021-04-20 19:00:00,63012.5,13.3,20,4,19,1,0
2021-09-24 06:00:00,56539.9,11.6,24,9,6,4,0
2021-10-12 21:00:00,62822.3,6.8,12,10,21,1,0
2021-04-23 09:00:00,66730.1,5.4,23,4,9,4,0
2021-11-08 21:00:00,63217.8,5.5,8,11,21,0,0
2021-05-28 23:00:00,50236.1,10.0,28,5,23,4,0
2021-07-09 12:00:00,67436.9,17.5,9,7,12,4,0
2021-08-10 21:00:00,55044.1,17.4,10,8,21,1,0
2021-12-08 13:00:00,77636.6,2.1,8,12,13,2,0
2021-03-11 04:00:00,54727.9,4.5,11,3,4,3,0
2021-07-16 08:00:00,62358.2,16.7,16,7,8,4,0
2021-04-08 07:00:00,65218.0,0.1,8,4,7,3,0
2021-07-10 09:00:00,52914.4,16.1,10,7,9,5,0
2021-08-27 16:00:00,60363.3,15.5,27,8,16,4,0
2021-10-16 05:00:00,47101.4,4.9,16,10,5,5,0
2021-02-24 02:00:00,49909.4,7.5,24,2,2,2,0
2021-12-18 20:00:00,60557.6,3.8,18,12,20,5,0
2021-03-11 19:00:00,74805.9,8.2,11,3,19,3,0
2021-08-18 09:00:00,64433.2,14.0,18,8,9,2,0
2021-04-09 02:00:00,52232.8,0.7,9,4,2,4,0
2021-09-03 05:00:00,47474.2,10.2,3,9,5,4,0
2021-06-16 13:00:00,67421.2,25.7,16,6,13,2,0
2021-10-20 09:00:00,70523.5,11.8,20,10,9,2,0
2021-10-15 19:00:00,67985.5,9.5,15,10,19,4,0
2021-09-05 03:00:00,37704.2,11.3,5,9,3,6,0
2021-01-26 12:00:00,75026.9,0.7,26,1,12,1,0
2021-12-20 16:00:00,66789.8,1.9,20,12,16,0,0
2021-02-28 16:00:00,49124.8,7.9,28,2,16,6,0
2021-04-14 04:00:00,52344.8,-1.0,14,4,4,2,0
2021-05-15 18:00:00,51917.0,12.7,15,5,18,5,0
2021-01-16 14:00:00,61605.0,-1.8,16,1,14,5,0
2021-08-29 23:00:00,45669.4,14.0,29,8,23,6,0
2021-05-08 16:00:00,51037.6,14.3,8,5,16,5,0
2021-11-20 06:00:00,49427.1,7.4,20,11,6,5,0
2021-06-06 10:00:00,48438.8,16.2,6,6,10,6,0
2021-02-19 11:00:00,71138.5,6.3,19,2,11,4,0
2021-09-17 04:00:00,45143.1,12.2,17,9,4,4,0
2021-12-06 05:00:00,54546.9,0.0,6,12,5,0,0
2021-07-18 08:00:00,43538.1,16.8,18,7,8,6,0
2021-01-10 21:00:00,58884.7,-2.8,10,1,21,6,0
2021-02-26 01:00:00,49612.9,6.0,26,2,1,4,0
2021-10-12 08:00:00,68913.2,7.4,12,10,8,1,0
2021-10-27 14:00:00,69236.9,12.9,27,10,14,2,0
2021-04-07 19:00:00,69153.3,2.1,7,4,19,2,0
2021-10-23 09:00:00,57761.9,4.8,23,10,9,5,0
2021-02-20 19:00:00,61913.1,9.1,20,2,19,5,0
2021-03-16 01:00:00,52707.8,2.8,16,3,1,1,0
2021-03-04 11:00:00,70124.1,7.0,4,3,11,3,0
2021-10-28 11:00:00,69759.8,8.8,28,10,11,3,0
2021-11-19 10:00:00,71530.2,7.6,19,11,10,4,0
2021-04-10 17:00:00,53265.4,10.3,10,4,17,5,0
2021-07-30 03:00:00,44306.5,13.0,30,7,3,4,0
2021-03-29 11:00:00,68956.3,12.1,29,3,11,0,0
2021-08-31 19:00:00,61741.3,17.5,31,8,19,1,0
2021-07-13 06:00:00,53910.7,16.4,13,7,6,1,0
2021-06-25 08:00:00,62617.9,14.8,25,6,8,4,0
2021-08-27 17:00:00,59908.8,15.4,27,8,17,4,0
2021-11-12 22:00:00,58943.2,3.3,12,11,22,4,0
2021-01-22 07:00:00,69048.2,5.9,22,1,7,4,0
2021-03-09 06:00:00,60675.8,-2.1,9,3,6,1,0
2021-09-11 21:00:00,48953.8,16.7,11,9,21,5,0
2021-03-09 16:00:00,68155.1,4.5,9,3,16,1,0
2021-03-27 06:00:00,48981.9,6.2,27,3,6,5,0
2021-09-15 22:00:00,56073.8,17.5,15,9,22,2,0
2021-05-12 21:00:00,58297.4,11.1,12,5,21,2,0
2021-11-05 22:00:00,59803.9,5.7,5,11,22,4,0
2021-09-23 21:00:00,61734.6,15.0,23,9,21,3,0
2021-05-21 14:00:00,66406.5,14.8,21,5,14,4,0
2021-08-31 09:00:00,65947.2,13.8,31,8,9,1,0
2021-08-26 17:00:00,62183.6,15.7,26,8,17,3,0
2021-12-10 03:00:00,52755.7,0.3,10,12,3,4,0
2021-01-04 07:00:00,60064.9,0.0,4,1,7,0,0
2021-11-25 08:00:00,71495.4,1.2,25,11,8,3,0
2021-04-07 15:00:00,72761.9,2.7,7,4,15,2,0
2021-09-11 22:00:00,46357.1,16.0,11,9,22,5,0
2021-12-19 03:00:00,46478.4,3.6,19,12,3,6,0
2021-04-30 20:00:00,58886.5,8.5,30,4,20,4,0
2021-07-03 19:00:00,51041.5,22.0,3,7,19,5,0
2021-12-01 20:00:00,72090.2,6.1,1,12,20,2,0
2021-08-14 05:00:00,41387.4,15.2,14,8,5,5,0
2021-05-22 17:00:00,53131.8,13.7,22,5,17,5,0
2021-12-23 00:00:00,53166.9,-4.4,23,12,0,3,0
2021-02-08 00:00:00,55502.9,-3.6,8,2,0,0,0
2021-05-26 00:00:00,50125.3,8.1,26,5,0,2,0
2021-01-30 02:00:00,51118.7,3.0,30,1,2,5,0
2021-04-10 12:00:00,58435.0,8.3,10,4,12,5,0
2021-07-10 04:00:00,41916.9,13.0,10,7,4,5,0
2021-08-02 05:00:00,43337.2,12.8,2,8,5,0,0
2021-01-16 04:00:00,50346.6,-3.1,16,1,4,5,0
2021-12-04 08:00:00,57441.1,1.4,4,12,8,5,0
2021-03-18 19:00:00,71267.8,2.0,18,3,19,3,0
2021-02-18 02:00:00,51770.7,2.9,18,2,2,3,0
2021-08-15 18:00:00,49108.7,24.9,15,8,18,6,0
2021-02-26 17:00:00,65246.3,7.9,26,2,17,4,0
2021-12-17 03:00:00,51115.7,4.3,17,12,3,4,0
2021-06-08 16:00:00,63135.9,21.9,8,6,16,1,0
2021-09-14 23:00:00,51091.8,16.8,14,9,23,1,0
2021-05-12 00:00:00,49667.0,11.8,12,5,0,2,0
2021-02-05 09:00:00,70469.2,2.5,5,2,9,4,0
2021-12-30 02:00:00,42959.4,8.3,30,12,2,3,0
2021-08-23 06:00:00,50239.1,13.9,23,8,6,0,0
2021-08-02 20:00:00,55899.1,16.9,2,8,20,0,0
2021-04-24 23:00:00,47140.2,6.2,24,4,23,5,0
2021-12-31 16:00:00,54584.5,11.7,31,12,16,4,0
2021-11-16 18:00:00,69911.4,4.6,16,11,18,1,0
2021-04-30 13:00:00,65915.1,9.7,30,4,13,4,0
2021-11-27 09:00:00,59520.8,1.5,27,11,9,5,0
2021-01-04 12:00:00,70714.6,0.4,4,1,12,0,0
2021-01-04 08:00:00,64127.6,0.0,4,1,8,0,0
2021-11-07 16:00:00,55635.8,7.7,7,11,16,6,0
2021-10-29 10:00:00,70716.9,6.4,29,10,10,4,0
2021-01-28 15:00:00,72106.5,3.6,28,1,15,3,0
2021-08-19 17:00:00,62284.6,18.9,19,8,17,3,0
2021-01-14 13:00:00,74711.3,0.3,14,1,13,3,0
2021-07-29 01:00:00,46329.7,15.8,29,7,1,3,0
2021-03-02 01:00:00,51262.7,1.2,2,3,1,1,0
2021-12-12 11:00:00,61110.0,2.3,12,12,11,6,0
2021-12-21 19:00:00,68324.4,-2.6,21,12,19,1,0
2021-02-17 03:00:00,54281.0,4.4,17,2,3,2,0
2021-04-04 23:00:00,46315.7,3.5,4,4,23,6,0
2021-04-10 02:00:00,45419.2,5.4,10,4,2,5,0
2021-02-03 17:00:00,73079.6,7.3,3,2,17,2,0
2021-03-04 23:00:00,57110.5,3.1,4,3,23,3,0
2021-11-02 21:00:00,61231.0,5.9,2,11,21,1,0
2021-05-10 11:00:00,67495.6,21.1,10,5,11,0,0
2021-04-19 03:00:00,43952.9,5.2,19,4,3,0,0
2021-04-18 10:00:00,50784.2,6.2,18,4,10,6,0
2021-05-19 19:00:00,62352.7,12.3,19,5,19,2,0
2021-01-28 09:00:00,72979.3,1.7,28,1,9,3,0
2021-05-09 00:00:00,44930.7,10.0,9,5,0,6,0
2021-09-08 19:00:00,61145.2,22.4,8,9,19,2,0
2021-08-19 20:00:00,59057.8,17.6,19,8,20,3,0
2021-12-27 03:00:00,43812.1,-0.8,27,12,3,0,0
2021-02-05 19:00:00,69796.4,4.0,5,2,19,4,0
2021-09-03 21:00:00,55970.7,15.7,3,9,21,4,0
2021-02-27 16:00:00,53337.1,6.4,27,2,16,5,0
2021-02-24 10:00:00,69558.7,10.4,24,2,10,2,0
2021-11-29 11:00:00,74481.1,1.1,29,11,11,0,0
2021-07-25 22:00:00,49116.9,19.1,25,7,22,6,0
2021-02-04 18:00:00,71504.3,4.2,4,2,18,3,0
2021-05-03 01:00:00,44803.0,3.6,3,5,1,0,0
2021-03-09 07:00:00,66168.4,-2.1,9,3,7,1,0
2021-06-08 07:00:00,58740.2,14.6,8,6,7,1,0
2021-12-17 23:00:00,54776.4,3.6,17,12,23,4,0
2021-05-20 22:00:00,56188.8,10.7,20,5,22,3,0
2021-01-09 22:00:00,54719.1,-1.5,9,1,22,5,0
2021-04-16 02:00:00,51065.8,1.1,16,4,2,4,0
2021-08-06 20:00:00,54920.4,18.5,6,8,20,4,0
2021-01-06 12:00:00,68568.7,0.7,6,1,12,2,0
2021-05-09 17:00:00,47301.6,25.4,9,5,17,6,0
2021-07-09 01:00:00,45967.5,15.6,9,7,1,4,0
2021-12-31 11:00:00,56011.0,11.2,31,12,11,4,0
2021-09-10 21:00:00,55939.6,18.2,10,9,21,4,0
2021-09-29 15:00:00,67022.8,15.2,29,9,15,2,0
2021-04-16 06:00:00,60033.9,0.5,16,4,6,4,0
2021-05-25 13:00:00,67701.6,10.7,25,5,13,1,0
2021-10-21 18:00:00,69915.8,10.1,21,10,18,3,0
2021-08-26 19:00:00,61044.2,14.7,26,8,19,3,0
2021-06-08 10:00:00,65279.9,18.0,8,6,10,1,0
2021-07-26 07:00:00,56636.0,16.3,26,7,7,0,0
2021-01-19 17:00:00,74332.8,3.0,19,1,17,1,0
2021-08-14 06:00:00,42173.9,14.8,14,8,6,5,0
2021-06-06 23:00:00,45931.2,15.5,6,6,23,6,0
2021-09-09 12:00:00,66761.8,22.5,9,9,12,3,0
2021-12-24 07:00:00,48063.2,5.5,24,12,7,4,0
2021-01-30 04:00:00,49900.7,2.6,30,1,4,5,0
2021-08-31 17:00:00,62512.5,18.3,31,8,17,1,0
2021-01-05 08:00:00,66136.5,0.1,5,1,8,1,0
2021-12-16 11:00:00,72871.3,6.0,16,12,11,3,0
2021-10-29 06:00:00,59031.0,5.0,29,10,6,4,0
2021-10-16 18:00:00,56917.1,10.1,16,10,18,5,0
2021-01-22 20:00:00,67551.7,2.6,22,1,20,4,0
2021-05-06 19:00:00,64391.6,7.8,6,5,19,3,0
2021-06-10 13:00:00,66705.9,22.6,10,6,13,3,0
2021-02-15 23:00:00,62400.0,0.3,15,2,23,0,0
2021-03-17 22:00:00,60719.0,0.3,17,3,22,2,0
2021-03-01 00:00:00,48089.1,1.5,1,3,0,0,0
2021-01-07 22:00:00,62152.5,-0.2,7,1,22,3,0
2021-12-17 18:00:00,69991.1,4.5,17,12,18,4,0
